comment_id,comment
11186,জলাতংক পানির রোগে মারা পরবি তোরা
11187,Allah ka gazab
11188,উট মারবি না???
11189,গজব!
11190,"*আল্লাহর গজবের কথা শিকার করো, ফেরাউন, নমরুদ, আব্রাহাকে কিভাবে গজব দিয়ে ধ্বংস করছে তার কথা স্মরণ হয়, কিছুদিন আগে আগুন এবার বাদুর তারপর ভাইরাস। তারা বাদুড় মারতে পারবে না কিন্তু উট মেরে শেষ করে ফেলতে পারবে!* 😒"
11191,বাদুর আবাবিল এর মত আল্লাহর সৌনিক তোমাদের কিচু করার নেই তবে আল্লাহর কাছে ক্ষমা ছাও
11192,আল্লাহু আকবর।
11193,"Bangladeshi der Jonno
https://www.youtube.com/watch?v=fZtCAGcpZt0"
11194,good
11195,আমাদের নোয়াখালীতে এর থেকে বেশি বাদুর আছে🤩🤩🤩
11196,আমাদের নোয়াখালীতে এর থেকে বেশি বাদুর আছে🤩🤩🤩
11197,"অস্ট্রেলিয়ার উদ্দি আরো গজব আসবে। 
নিরপরাধ ১০ হাজার উট গুলি করে হত্যা করা হয়েছে!!!"
11198,এখনও সময় আছে ইসলামের পথে আসুন।
11199,"প্লিজ সবাই হেল্প করুন...এক হিন্দু মেয়ে আমাকে বিয়ে করে ইসলাম গ্রহন করতে চায়!
কি করবো?? 😢"
11200,হে করে পেলেন ভালো হবে আপনি জান্নাত পাবেন
11201,"পৃথিবীতে দ্রুত এত প্রাকৃতিক দুর্যোগ চলছে যে মনে হচ্ছে খুব অল্প সময়ের মধ্যেই কেয়ামত চলে আসবে। আল্লাহ্ তুমি সকল মুসলমানদের সহযোগিতা করো, তাদের হেফাজত করো, পৃথিবীর সকল মানুষকে ক্ষমা করে দেও।"
11202,Paper foll
11203,Tahole ki batman er utpotti hoche?
11204,Export to Chaina
11205,গুড
11206,"আল্লাহর গজব,"
11207,"আল্লাহর নিয়ামতের শুকরিয়া আদায়  কর। আর না হয়
আরও কঠিন আযাবের অপেক্ষা কর"
11208,চায়নাদের এক মাস থাকতে দিলেই কমে যাবে
11209,Bats movie r moto
11210,"চীনাদের ওখানে পাঠানো দরকার, সব বাদুড় খেয়ে সাবাড় করে ফেলবে"
11211,Bad man k khobr den
11212,"Tornado to hobei.
Evabe niriho ekta prani ke khaia felba r ora kisu korbo na.
Shomvoboto era hortale namse 😂😂"
11213,Khankir chala ra camel marta paro ar bat marta paro na
11214,Allah er gojob
11215,নিরিহ উট গোলাকে হত্যা করার কারণে আল্লাহ পাকের  গজব
11216,"সবাই পারমানবিক বোমার ভয়ে অস্হির,, আল্লাহ যে সামান্য বাদুর দিয়েও জীবন হুমকির মধ্যে ফেলতে পারে তা আমরা ভুলেই যাই,, রাসূল (সা:) যখন হাতের ইশারায় চাঁদ ২ টুকরা করে ফেলেছিলেন তখন কাফেররা বলেছিল “এ তো নিছক যাদু” সুতরাং কমেন্টে যে সব ভাইয়েরা অমুসলিমদের এটা  বোঝানোর চেষ্টা করছেন যে এসব কিছুই আল্লাহর ছোট নির্দশন যাতে আমরা অন্যায় থেকে বিরত থাকি বা এর থেকে হয়তো বড় কোন শাস্তি হয়তো মানুষের জন্য আসতে যাচ্ছে,, তাদের বলি ভাই তারা অবিশ্বাসী , তারা কোন দিন এসব আমলে নেবে না,, প্রাকৃতিক দুর্যোগ বলে উড়িয়ে দেবে,, আল্লাহ নিজেই যেখানে বলছেন“ তারা মূখ ও বধির , আমি তাদের চোখের সামনে প্রাচীর তুলে দিয়েছি,, যাতে তারা সত্য সম্বন্ধে অন্ধ থাকে ,, আল্লাহ ছাড়া কে আছে হেদায়েত দেবার “"
11217,সবাই  ভয় করেন মহান সৃষ্টি কর্তা আল্লাহকে
11218,ধন্যবাদ
11219,"তোরা মোনাফিকরা নাস্তিক রা বিধর্মি রা যারা আল্লাহর নাফরমানি করিস তাদের বলছি তোদের কোনু ক্ষমতা নাই, আল্লাহর তৈয়ার করা একটা ধুলুর সাথে মোকাবেলা করার,"
